  lat     long      exx        eyy        exy      var(exx)   var(eyy)   var(exy)  cc_xx_yy  cc_xx_xy  cc_yy_xy
 37.250   -6.900  0.747E-01 -0.333E+01  0.729E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.250   -6.300  0.393E+00 -0.365E+01  0.687E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.250   -5.700  0.500E+00 -0.469E+01  0.659E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.250   -5.100  0.114E+00 -0.605E+01  0.633E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.250   -4.500  0.391E+00 -0.626E+01  0.595E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.250   -3.900  0.759E+00 -0.565E+01  0.503E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.250   -3.300  0.108E+01 -0.439E+01  0.366E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.250   -2.700  0.114E+01 -0.249E+01  0.202E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.250   -2.100  0.105E+01 -0.796E+00  0.130E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750    8.100 -0.482E+01 -0.231E+01  0.391E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750    8.700 -0.327E+01 -0.509E+01  0.429E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750    9.300 -0.252E+01 -0.610E+01  0.441E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750    9.900 -0.228E+01 -0.673E+01  0.479E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   10.500 -0.250E+01 -0.724E+01  0.538E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   11.100 -0.329E+01 -0.774E+01  0.616E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   11.700 -0.506E+01 -0.837E+01  0.768E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   12.300 -0.869E+01 -0.531E+01  0.772E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   12.900  0.243E+00 -0.489E+01  0.348E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   13.500 -0.320E+01 -0.975E+01  0.815E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   14.100 -0.478E+01 -0.811E+01  0.108E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   14.700 -0.101E+02  0.174E+00  0.136E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   15.300 -0.157E+02  0.108E+01  0.102E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   15.900 -0.632E+01 -0.407E+01  0.493E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   19.500 -0.142E+02  0.339E+00  0.483E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   20.100 -0.892E+02  0.401E+02 -0.724E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   20.700 -0.781E+02  0.690E+02 -0.699E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   21.300 -0.602E+02  0.502E+02 -0.210E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   21.900 -0.927E+01  0.503E+02  0.576E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   22.500  0.294E+02  0.299E+02  0.129E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   23.100 -0.138E+02  0.470E+02  0.213E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   23.700  0.120E+01 -0.249E+02  0.195E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   24.300  0.426E-01 -0.110E+02 -0.346E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   24.900 -0.236E+01  0.236E+02  0.295E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   25.500 -0.718E+01  0.261E+02 -0.825E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   26.100 -0.774E+01  0.272E+02 -0.187E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   26.700 -0.998E+01  0.315E+02 -0.419E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   27.300 -0.820E+01  0.499E+02  0.121E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   27.900 -0.906E+01  0.710E+02  0.113E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   28.500 -0.641E+01  0.469E+02  0.162E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   29.100  0.770E+01  0.322E+02  0.110E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   29.700  0.207E+02  0.193E+02 -0.463E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   30.300  0.263E+02  0.805E+01  0.412E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   30.900  0.488E+02 -0.444E+01  0.526E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   35.100 -0.740E+00 -0.319E+01  0.212E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   35.700  0.732E+01 -0.373E+02  0.816E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   36.300  0.495E+02 -0.613E+02 -0.165E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   36.900  0.227E+02 -0.153E+02 -0.131E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   37.500  0.197E+02 -0.145E+02 -0.113E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   38.100  0.284E+02 -0.215E+02 -0.664E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   38.700  0.347E+01 -0.113E+02 -0.856E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   39.300 -0.182E+01 -0.534E+01 -0.103E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   39.900  0.743E+01 -0.164E+02 -0.503E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   40.500 -0.120E+01  0.336E+00 -0.148E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   41.100  0.958E+00 -0.270E+01 -0.232E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   41.700  0.853E+01 -0.219E+02  0.117E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   42.300  0.246E+02 -0.374E+02 -0.260E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   42.900  0.210E+02 -0.318E+02 -0.917E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   43.500  0.175E+02 -0.247E+02 -0.360E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   44.100  0.191E+02 -0.228E+02 -0.256E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   44.700  0.186E+02 -0.237E+02  0.164E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   45.300  0.120E+02 -0.230E+02  0.695E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   45.900  0.969E+01 -0.228E+02  0.681E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   46.500  0.207E+01 -0.128E+02  0.967E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   47.100 -0.424E+01 -0.750E+01  0.103E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   47.700 -0.525E+01 -0.327E+01  0.615E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   48.300 -0.410E+01 -0.323E+01  0.510E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   48.900 -0.466E+01 -0.409E+01 -0.404E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   49.500 -0.627E+01 -0.485E+01  0.241E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   50.100 -0.514E+01 -0.660E+01 -0.289E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   50.700 -0.247E+01 -0.944E+01 -0.308E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   51.300 -0.202E+01 -0.103E+02 -0.573E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   51.900 -0.227E+01 -0.899E+01 -0.494E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   52.500 -0.142E+01 -0.103E+02 -0.331E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   53.100 -0.760E+00 -0.127E+02 -0.275E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   53.700 -0.221E+00 -0.144E+02 -0.234E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   54.300  0.618E+00 -0.159E+02 -0.210E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   54.900  0.174E+01 -0.177E+02 -0.264E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   55.500  0.385E+01 -0.197E+02 -0.367E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   56.100  0.704E+01 -0.225E+02 -0.499E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   56.700  0.112E+02 -0.223E+02 -0.232E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   57.300  0.977E+00 -0.137E+02 -0.504E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   57.900 -0.382E+01 -0.185E+02 -0.152E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   58.500 -0.139E+01 -0.895E+01 -0.531E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   59.100 -0.141E+01 -0.309E+01 -0.288E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   59.700 -0.151E+01 -0.504E+00 -0.875E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   66.300 -0.784E+01  0.565E+00  0.412E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   66.900 -0.829E+01  0.176E+01  0.595E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   67.500 -0.840E+01  0.147E+01  0.735E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   68.100 -0.849E+01  0.665E-01  0.102E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   68.700 -0.110E+02 -0.145E+01  0.132E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   69.300 -0.841E+01 -0.324E+01  0.149E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   69.900 -0.569E+01 -0.380E+01  0.150E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   70.500 -0.311E+01 -0.294E+01  0.133E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   71.100 -0.115E+01 -0.136E+01  0.108E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   71.700  0.224E-01  0.678E+00  0.887E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   72.300  0.759E+00  0.311E+01  0.805E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   72.900  0.194E+01  0.547E+01  0.844E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   73.500  0.629E+01  0.610E+01  0.823E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   74.100  0.141E+02  0.327E+01  0.223E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   74.700  0.239E+02 -0.143E+02 -0.630E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   75.300  0.265E+02 -0.586E+02  0.846E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   75.900 -0.112E+02 -0.693E+01 -0.264E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   76.500 -0.292E+02 -0.441E+01  0.599E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   77.100 -0.158E+01 -0.171E+02  0.395E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   77.700 -0.211E+02  0.300E+01 -0.848E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   78.300 -0.982E+00 -0.513E+01 -0.276E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   78.900 -0.279E+01  0.293E+01 -0.239E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   79.500  0.194E+00  0.223E+01  0.194E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   85.500  0.632E+01 -0.744E+01 -0.350E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   86.100  0.203E+02 -0.221E+02 -0.612E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   86.700  0.831E+01 -0.309E+02 -0.601E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   87.300  0.207E+02 -0.317E+02 -0.210E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   87.900  0.236E+02 -0.306E+02 -0.290E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   88.500  0.244E+02 -0.236E+02 -0.335E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   89.100  0.247E+02 -0.173E+02 -0.342E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   89.700  0.199E+02 -0.123E+02 -0.305E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   90.300  0.134E+02  0.194E+01 -0.245E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   90.900  0.153E+02  0.282E+00 -0.191E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   91.500  0.928E+01  0.672E+00 -0.138E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   92.100  0.139E+02 -0.162E+01 -0.122E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   92.700  0.541E+01 -0.299E+01 -0.754E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   93.300 -0.125E+01 -0.598E+01 -0.423E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   93.900 -0.611E+01 -0.823E+01 -0.349E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   94.500 -0.107E+02 -0.921E+01 -0.518E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   95.100 -0.159E+02 -0.140E+02 -0.114E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   95.700  0.578E+01 -0.201E+02 -0.660E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   96.300 -0.934E+00 -0.944E+01 -0.450E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   96.900 -0.136E+01 -0.511E+01 -0.464E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   97.500 -0.697E-02 -0.658E+00 -0.379E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   98.100  0.833E+01 -0.116E+01 -0.465E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   98.700  0.639E+01 -0.782E+01 -0.132E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   99.300  0.307E+01 -0.102E+02 -0.173E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750   99.900 -0.419E+01 -0.162E+02 -0.207E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  100.500 -0.110E+02 -0.158E+02 -0.177E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  101.100 -0.226E+02 -0.827E+01 -0.223E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  101.700 -0.240E+02 -0.546E+01 -0.238E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  102.300 -0.824E+01 -0.115E+02 -0.250E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  102.900 -0.328E+02  0.357E+01 -0.263E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  103.500 -0.154E+02  0.529E+00 -0.193E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  104.100 -0.892E+01  0.114E+01 -0.139E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  104.700 -0.675E+01  0.270E+01 -0.104E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  105.300 -0.520E+01  0.456E+01 -0.783E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  105.900 -0.300E+01  0.692E+01 -0.602E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  106.500  0.123E+01  0.450E+01 -0.375E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  107.100  0.564E+01  0.148E+01 -0.137E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  107.700 -0.468E+01  0.358E+01  0.139E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  108.300 -0.870E+00  0.231E+01  0.112E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  108.900  0.351E+00  0.115E+01  0.920E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  109.500  0.117E+01 -0.794E+00  0.155E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  110.100  0.599E+00 -0.361E+00  0.185E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  110.700  0.176E+01 -0.179E-01  0.105E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  111.300  0.489E+01  0.224E+00 -0.724E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  111.900  0.102E+02  0.823E+00 -0.371E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  112.500  0.120E+02  0.293E+01 -0.552E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  113.100  0.964E+00  0.639E+01 -0.198E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  113.700 -0.535E+00  0.581E+01  0.240E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  114.300 -0.553E+01  0.122E+02 -0.192E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  114.900 -0.139E+00  0.733E+01 -0.447E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  115.500  0.118E+01  0.651E+01 -0.950E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  116.100 -0.198E+01  0.799E+01  0.661E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  116.700 -0.272E+01  0.554E+01  0.279E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  117.300  0.334E+00  0.765E+01  0.163E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  117.900  0.241E+00  0.485E+01 -0.693E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  118.500 -0.774E+01  0.721E+01 -0.218E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  119.100 -0.631E+01  0.730E+01 -0.216E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  119.700 -0.643E+01  0.509E+01 -0.307E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  120.300 -0.121E+01  0.165E+01  0.605E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  120.900 -0.251E+01 -0.491E+00 -0.291E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  121.500 -0.123E+01 -0.113E+01 -0.147E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  122.100 -0.228E+01 -0.245E+01 -0.113E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  122.700 -0.481E+01 -0.358E+00 -0.783E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  123.300 -0.347E+01  0.924E+00  0.265E-01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  123.900 -0.300E+01  0.997E+00  0.412E-01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  124.500 -0.255E+01  0.866E+00  0.466E-01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  125.100 -0.221E+01  0.687E+00 -0.297E-01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  125.700 -0.193E+01  0.589E+00 -0.214E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  126.300 -0.192E+01  0.728E+00 -0.493E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  126.900 -0.238E+01  0.184E+01 -0.488E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  127.500 -0.227E+01  0.471E+00  0.605E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  128.100 -0.139E+01 -0.893E+00  0.646E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  128.700 -0.449E+00 -0.636E+00 -0.370E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  136.500 -0.420E+02 -0.105E+02  0.253E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  137.100 -0.401E+02 -0.211E+02  0.226E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  137.700 -0.549E+02 -0.209E+02  0.251E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  138.300 -0.677E+02 -0.219E+02  0.245E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  138.900 -0.136E+03 -0.106E+02  0.273E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  139.500 -0.111E+03  0.130E+02  0.124E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  140.100 -0.121E+03  0.269E+02  0.221E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  140.700 -0.122E+03  0.158E+02  0.296E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  141.300 -0.814E+02  0.208E+01  0.139E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  141.900 -0.931E+02 -0.232E+02  0.260E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  142.500 -0.239E+03 -0.426E+02  0.834E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  143.100 -0.300E+03 -0.266E+02  0.101E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750  143.700 -0.358E+03 -0.135E+02  0.109E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -123.300  0.710E+01 -0.127E+01 -0.541E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -122.700  0.139E+03 -0.122E+03 -0.640E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -122.100  0.155E+03 -0.143E+03 -0.947E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -121.500  0.193E+02 -0.194E+02 -0.146E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -120.900  0.296E+02 -0.294E+02  0.726E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -120.300  0.150E+02 -0.288E+02  0.899E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -119.700  0.361E+01 -0.113E+02  0.310E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -119.100  0.416E+02 -0.258E+01 -0.764E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -118.500  0.412E+02 -0.105E+02 -0.259E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -117.900  0.217E+02 -0.838E+01 -0.967E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -117.300  0.276E+01 -0.105E+02 -0.135E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -116.700  0.144E+01 -0.101E+01 -0.440E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -116.100  0.193E+01  0.353E-01 -0.424E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -115.500  0.400E+01  0.497E+00 -0.330E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -114.900  0.471E+01  0.155E+01 -0.308E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -114.300  0.544E+01  0.160E+01 -0.360E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -113.700  0.642E+01  0.129E+01 -0.383E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -113.100  0.929E+01 -0.555E+00 -0.354E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -112.500  0.113E+02 -0.239E+01 -0.269E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 37.750 -111.900  0.151E+02 -0.108E+00 -0.140E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
